"","species","population","study_areas_id","aniyr","animals_id","area","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","open_tcd","forest_tcd","open_clc","forest_clc","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","open_tcd_prop","forest_tcd_prop","open_clc_prop","forest_clc_prop"
"14.448_2010","red","14","14","448_2010","448",653.798105078125,"night",16348,1738,14022,401,187,1925,14423,2139,14209,0.106312698801077,0.857719598727673,0.0245289943724003,0.01143870809885,0.117751406899927,0.882248593100073,0.130841693173477,0.869158306826523
"14.448_2011","red","14","14","448_2011","448",533.942432128906,"night",13358,1012,11965,258,123,1135,12223,1270,12088,0.0757598442880671,0.895717921844588,0.0193142686030843,0.00920796526426112,0.0849678095523282,0.915032190447672,0.0950741128911514,0.904925887108849
"14.449_2009","red","14","14","449_2009","449",746.210843066406,"night",18653,13579,3151,1596,327,13906,4747,15175,3478,0.727979413499169,0.168927250308261,0.0855626440787005,0.0175306921138691,0.745510105613038,0.254489894386962,0.813542057577869,0.18645794242213
"14.449_2010","red","14","14","449_2010","449",1077.41099160156,"night",26918,18710,6026,1846,336,19046,7872,20556,6362,0.695073928226466,0.223865071699235,0.0685786462590088,0.0124823538152909,0.707556282041756,0.292443717958244,0.763652574485474,0.236347425514526
"14.451_2010","red","14","14","451_2010","451",1206.40673173828,"night",30156,14763,13074,1997,322,15085,15071,16760,13396,0.489554317548747,0.433545563072025,0.06622231065128,0.010677808727948,0.500232126276695,0.499767873723306,0.555776628200026,0.444223371799973
"14.451_2011","red","14","14","451_2011","451",1205.04072158203,"night",30143,15606,12373,1874,290,15896,14247,17480,12663,0.517732143449557,0.410476727598447,0.0621703214676708,0.00962080748432472,0.527352950933882,0.472647049066118,0.579902464917228,0.420097535082772
"14.452_2010","red","14","14","452_2010","452",1439.04086083984,"night",35975,23566,11254,407,748,24314,11661,23973,12002,0.655066018068103,0.312828353022933,0.0113134120917304,0.0207922168172342,0.675858234885337,0.324141765114663,0.666379430159833,0.333620569840167
"14.456_2009","red","14","14","456_2009","456",1607.25930878906,"night",40179,11137,26038,1463,1541,12678,27501,12600,27579,0.277184598919834,0.648049976355808,0.0364120560491799,0.0383533686751786,0.315537967595012,0.684462032404988,0.313596654969014,0.686403345030986
"14.458_2008","red","14","14","458_2008","458",180.440841113281,"night",4514,4045,0,469,0,4045,469,4514,0,0.896101019051839,0,0.103898980948161,0,0.896101019051839,0.103898980948161,1,0
"14.458_2009","red","14","14","458_2009","458",586.730004492188,"night",14662,10835,2297,1326,204,11039,3623,12161,2501,0.738985131632792,0.156663483835766,0.0904378665939162,0.0139135179375256,0.752898649570318,0.247101350429682,0.829422998226709,0.170577001773291
"14.458_2010","red","14","14","458_2010","458",246.798170898437,"night",6168,5062,210,852,44,5106,1062,5914,254,0.820687418936446,0.0340466926070039,0.138132295719844,0.00713359273670558,0.827821011673152,0.172178988326848,0.958819714656291,0.0411802853437095
"14.458_2011","red","14","14","458_2011","458",93.566007421875,"night",2339,1893,0,446,0,1893,446,2339,0,0.80932022231723,0,0.19067977768277,0,0.80932022231723,0.19067977768277,1,0
"14.459_2010","red","14","14","459_2010","459",753.286158691406,"night",18834,6291,8813,2852,878,7169,11665,9143,9691,0.334023574386747,0.467930338749071,0.151428268025911,0.0466178188382712,0.380641393225019,0.619358606774981,0.485451842412658,0.514548157587342
"14.459_2011","red","14","14","459_2011","459",840.688145800781,"night",21008,5460,12350,2110,1088,6548,14460,7570,13438,0.25990099009901,0.587871287128713,0.100437928408225,0.0517897943640518,0.311690784463062,0.688309215536938,0.360338918507235,0.639661081492765
"14.459_2012","red","14","14","459_2012","459",1079.48123984375,"night",26987,7643,14760,3225,1359,9002,17985,10868,16119,0.283210434653722,0.546930003334939,0.119501982435988,0.0503575795753511,0.333568014229073,0.666431985770927,0.40271241708971,0.59728758291029
"14.460_2010","red","14","14","460_2010","460",8260.3458328125,"night",206511,167979,14338,23966,228,168207,38304,191945,14566,0.813414297543472,0.0694297156083695,0.116051929437173,0.00110405741098537,0.814518354954458,0.185481645045542,0.929466226980645,0.0705337730193549
"14.460_2011","red","14","14","460_2011","460",8013.87868222656,"night",200347,155602,20598,23699,448,156050,44297,179301,21046,0.776662490578846,0.102811621836114,0.118289767253815,0.00223612033122532,0.778898610910071,0.221101389089929,0.89495225783266,0.10504774216734
"14.461_2010","red","14","14","461_2010","461",1005.45944736328,"night",25133,17457,6505,359,812,18269,6864,17816,7317,0.694584808817093,0.258823061313811,0.0142840090717384,0.0323081207973581,0.726892929614451,0.273107070385549,0.708868817888831,0.291131182111169
"14.461_2011","red","14","14","461_2011","461",801.7397140625,"night",20049,11222,7693,303,831,12053,7996,11525,8524,0.55972866477131,0.383709910718739,0.0151129732156217,0.0414484512943289,0.601177116065639,0.398822883934361,0.574841637986932,0.425158362013068
"14.462_2010","red","14","14","462_2010","462",1514.82447871094,"night",37870,27639,8862,355,1014,28653,9217,27994,9876,0.72983892263005,0.234011090573013,0.00937417480855558,0.0267758119883813,0.756614734618431,0.243385265381569,0.739213097438606,0.260786902561394
"14.463_2010","red","14","14","463_2010","463",3795.62824804687,"night",94887,53626,30944,8772,1545,55171,39716,62398,32489,0.565156449250161,0.326114220072297,0.0924468051471751,0.0162825255303677,0.581438974780528,0.418561025219472,0.657603254397336,0.342396745602664
"14.465_2010","red","14","14","465_2010","465",4589.97857275391,"night",114755,67028,37265,8573,1889,68917,45838,75601,39154,0.584096553527079,0.32473530565117,0.0747069844451222,0.0164611563766285,0.600557709903708,0.399442290096292,0.658803537972202,0.341196462027798
"14.466_2013","red","14","14","466_2013","466",1002.52729755859,"night",25070,12849,10043,1339,839,13688,11382,14188,10882,0.512524930195453,0.400598324690866,0.0534104507379338,0.0334662943757479,0.545991224571201,0.454008775428799,0.565935380933386,0.434064619066613
"17.724_2013","red","17","17","724_2013","724",306.178944824219,"night",7657,827,6471,222,137,964,6693,1049,6608,0.108005746375865,0.845109050541988,0.0289930782290714,0.0178921248530756,0.125897871228941,0.874102128771059,0.136998824604937,0.863001175395063
"17.724_2014","red","17","17","724_2014","724",297.362949902344,"night",7438,476,6699,146,117,593,6845,622,6816,0.0639956977682173,0.900645334767411,0.0196289325087389,0.0157300349556332,0.0797257327238505,0.920274267276149,0.0836246302769562,0.916375369723044
"17.725_2009","red","17","17","725_2009","725",304.68809921875,"night",7617,1290,4912,612,803,2093,5524,1902,5715,0.169358014966522,0.644873309701982,0.0803465931469082,0.105422082184587,0.274780097151109,0.725219902848891,0.24970460811343,0.750295391886569
"17.725_2010","red","17","17","725_2010","725",215.502380761719,"night",5383,1084,3292,439,568,1652,3731,1523,3860,0.201374698123723,0.611554895039941,0.0815530373397734,0.105517369496563,0.306892067620286,0.693107932379714,0.282927735463496,0.717072264536504
"17.727_2002","red","17","17","727_2002","727",407.726281054687,"night",10188,1877,6632,694,985,2862,7326,2571,7617,0.184236356497841,0.650961915979584,0.0681193561052218,0.0966823714173538,0.280918727915194,0.719081272084806,0.252355712603062,0.747644287396938
"17.730_2013","red","17","17","730_2013","730",1475.97301708984,"night",36900,4028,27516,3952,1404,5432,31468,7980,28920,0.109159891598916,0.745691056910569,0.10710027100271,0.0380487804878049,0.147208672086721,0.852791327913279,0.216260162601626,0.783739837398374
"17.742_2009","red","17","17","742_2009","742",442.497603808594,"night",11072,2730,5803,1437,1102,3832,7240,4167,6905,0.246567919075144,0.524114884393064,0.129786849710983,0.0995303468208092,0.346098265895954,0.653901734104046,0.376354768786127,0.623645231213873
"17.742_2010","red","17","17","742_2010","742",722.811766308594,"night",18072,9187,6465,1184,1236,10423,7649,10371,7701,0.508355467020806,0.35773572377158,0.0655157149181054,0.0683930942895086,0.576748561310314,0.423251438689686,0.573871181938911,0.426128818061089
"17.743_2004","red","17","17","743_2004","743",369.275599511719,"night",9232,607,7518,505,602,1209,8023,1112,8120,0.0657495667244367,0.814341421143847,0.0547010398613518,0.065207972270364,0.130957538994801,0.869042461005199,0.120450606585789,0.879549393414211
"17.744_2009","red","17","17","744_2009","744",77.7715606445312,"night",1943,37,1293,16,597,634,1309,53,1890,0.0190427174472465,0.665465774575399,0.00823468862583634,0.307256819351518,0.326299536798765,0.673700463201235,0.0272774060730829,0.972722593926917
"17.744_2010","red","17","17","744_2010","744",493.879172949219,"night",12343,1223,8909,610,1601,2824,9519,1833,10510,0.0990845013367901,0.721785627481163,0.0494207242971725,0.129709146884874,0.228793648221664,0.771206351778336,0.148505225633963,0.851494774366037
"17.745_2010","red","17","17","745_2010","745",930.063621679687,"night",23251,1646,19855,917,833,2479,20772,2563,20688,0.0707926540793944,0.853941765945551,0.0394391639069287,0.0358264160681261,0.106619070147521,0.893380929852479,0.110231817986323,0.889768182013677
"17.747_2002","red","17","17","747_2002","747",439.559273925781,"night",10987,479,9788,275,445,924,10063,754,10233,0.0435969782470192,0.89087102939838,0.0250295804132156,0.0405024119413853,0.0840993901884045,0.915900609811595,0.0686265586602348,0.931373441339765
"17.748_2005","red","17","17","748_2005","748",4513.67379384766,"night",112839,14311,83822,7715,6991,21302,91537,22026,90813,0.126826717712848,0.74284600182561,0.0683717509017272,0.0619555295598153,0.188782247272663,0.811217752727337,0.195198468614575,0.804801531385425
"17.752_2002","red","17","17","752_2002","752",400.545332324219,"night",10016,1167,8199,397,253,1420,8596,1564,8452,0.11651357827476,0.818590255591054,0.0396365814696486,0.0252595846645367,0.141773162939297,0.858226837060703,0.156150159744409,0.843849840255591
"17.754_2010","red","17","17","754_2010","754",209.937559863281,"night",5249,537,3812,391,509,1046,4203,928,4321,0.102305200990665,0.726233568298724,0.0744903791198323,0.0969708515907792,0.199276052581444,0.800723947418556,0.176795580110497,0.823204419889503
"17.757_2012","red","17","17","757_2012","757",173.391372753906,"night",4339,137,3524,161,517,654,3685,298,4041,0.0315740954136898,0.812168702466006,0.0371053238073289,0.119151878312975,0.150725973726665,0.849274026273335,0.0686794192210187,0.931320580778981
"17.757_2013","red","17","17","757_2013","757",184.1835171875,"night",4609,19,4063,3,524,543,4066,22,4587,0.00412236927750054,0.881536124972879,0.000650900412236928,0.113690605337383,0.117812974614884,0.882187025385116,0.00477326968973747,0.995226730310263
"17.758_2009","red","17","17","758_2009","758",328.397987207031,"night",8213,1511,5312,641,749,2260,5953,2152,6061,0.183976622427858,0.646779495921101,0.0780469986606599,0.0911968829903811,0.275173505418239,0.724826494581761,0.262023621088518,0.737976378911482
"17.758_2010","red","17","17","758_2010","758",208.527950976562,"night",5213,1332,2958,466,457,1789,3424,1798,3415,0.255515058507577,0.567427584883944,0.0893919048532515,0.0876654517552273,0.343180510262805,0.656819489737196,0.344906963360829,0.655093036639171
"17.759_2014","red","17","17","759_2014","759",58.2173467773437,"night",1456,420,765,101,170,590,866,521,935,0.288461538461538,0.525412087912088,0.0693681318681319,0.116758241758242,0.40521978021978,0.59478021978022,0.35782967032967,0.64217032967033
"17.760_2009","red","17","17","760_2009","760",264.931625195313,"night",6628,1322,4413,292,601,1923,4705,1614,5014,0.199456849728425,0.665811707905854,0.044055522027761,0.0906759203379602,0.290132770066385,0.709867229933615,0.243512371756186,0.756487628243814
"17.760_2010","red","17","17","760_2010","760",320.44941796875,"night",8004,1325,5504,381,794,2119,5885,1706,6298,0.165542228885557,0.687656171914043,0.0476011994002999,0.0992003998001,0.264742628685657,0.735257371314343,0.213143428285857,0.786856571714143
"17.762_2009","red","17","17","762_2009","762",138.054032324219,"night",3455,392,2474,136,453,845,2610,528,2927,0.113458755426918,0.716063675832127,0.0393632416787265,0.131114327062229,0.244573082489146,0.755426917510854,0.152821997105644,0.847178002894356
"17.762_2010","red","17","17","762_2010","762",107.866613183594,"night",2699,46,1835,75,743,789,1910,121,2578,0.0170433493886625,0.67988143756947,0.0277880696554279,0.275287143386439,0.292330492775102,0.707669507224898,0.0448314190440904,0.95516858095591
"17.763_2014","red","17","17","763_2014","763",817.08416171875,"night",20444,876,17976,613,979,1855,18589,1489,18955,0.0428487575816866,0.879279984347486,0.0299843474858149,0.0478869105850127,0.0907356681666993,0.909264331833301,0.0728331050675015,0.927166894932498
"21.702_2005","red","21","21","702_2005","702",199.684542578125,"night",4994,54,3776,1045,119,173,4821,1099,3895,0.0108129755706848,0.756107328794553,0.209251101321586,0.0238285943131758,0.0346415698838606,0.965358430116139,0.220064076892271,0.779935923107729
"21.702_2006","red","21","21","702_2006","702",520.125703808594,"night",13008,206,10591,1878,333,539,12469,2084,10924,0.0158364083640836,0.814191266912669,0.144372693726937,0.02559963099631,0.0414360393603936,0.958563960639606,0.160209102091021,0.839790897908979
"21.703_2009","red","21","21","703_2009","703",212.674899414063,"night",5312,1576,2977,699,60,1636,3676,2275,3037,0.296686746987952,0.56042921686747,0.131588855421687,0.0112951807228916,0.307981927710843,0.692018072289157,0.428275602409639,0.571724397590361
"21.703_2010","red","21","21","703_2010","703",132.024596582031,"night",3300,1164,1476,625,35,1199,2101,1789,1511,0.352727272727273,0.447272727272727,0.189393939393939,0.0106060606060606,0.363333333333333,0.636666666666667,0.542121212121212,0.457878787878788
"21.706_2010","red","21","21","706_2010","706",44.6411467773437,"night",1124,188,786,145,5,193,931,333,791,0.167259786476868,0.699288256227758,0.129003558718861,0.00444839857651246,0.171708185053381,0.828291814946619,0.29626334519573,0.703736654804271
"21.706_2011","red","21","21","706_2011","706",48.6527369140625,"night",1218,188,871,154,5,193,1025,342,876,0.154351395730706,0.715106732348112,0.126436781609195,0.00410509031198686,0.158456486042693,0.841543513957307,0.280788177339901,0.719211822660099
"21.707_2010","red","21","21","707_2010","707",333.350371582031,"night",8336,679,6382,463,812,1491,6845,1142,7194,0.0814539347408829,0.765595009596929,0.055542226487524,0.0974088291746641,0.178862763915547,0.821137236084453,0.136996161228407,0.863003838771593
"21.709_2013","red","21","21","709_2013","709",285.532601367188,"night",7138,0,6537,0,601,601,6537,0,7138,0,0.91580274586719,0,0.0841972541328103,0.0841972541328103,0.91580274586719,0,1
"21.709_2014","red","21","21","709_2014","709",225.744583886719,"night",5634,71,4975,10,578,649,4985,81,5553,0.0126020589279375,0.883031593894214,0.0017749378771743,0.102591409300674,0.115193468228612,0.884806531771388,0.0143769968051118,0.985623003194888
"21.710_2009","red","21","21","710_2009","710",261.417959375,"night",6525,62,5566,768,129,191,6334,830,5695,0.00950191570881226,0.853026819923372,0.117701149425287,0.0197701149425287,0.029272030651341,0.970727969348659,0.1272030651341,0.8727969348659
"21.710_2010","red","21","21","710_2010","710",248.319120117188,"night",6204,410,4613,1063,118,528,5676,1473,4731,0.0660863958736299,0.743552546744036,0.17134107027724,0.0190199871050935,0.0851063829787234,0.914893617021277,0.23742746615087,0.76257253384913
"21.710_2011","red","21","21","710_2011","710",552.715821191406,"night",13809,268,11863,1397,281,549,13260,1665,12144,0.0194076327033094,0.859077413281193,0.101165906292997,0.0203490477224998,0.0397566804258093,0.960243319574191,0.120573538996307,0.879426461003693
"21.711_2001","red","21","21","711_2001","711",1665.11390478516,"night",41634,4684,31006,2577,3367,8051,33583,7261,34373,0.112504203295384,0.744727866647452,0.0618965268770716,0.0808714031800932,0.193375606475477,0.806624393524523,0.174400730172455,0.825599269827545
"21.711_2010","red","21","21","711_2010","711",710.680011523438,"night",17763,561,15513,821,868,1429,16334,1382,16381,0.0315825029555818,0.873332207397399,0.0462196701007713,0.0488656195462478,0.0804481225018296,0.91955187749817,0.0778021730563531,0.922197826943647
"21.712_2014","red","21","21","712_2014","712",708.949354394531,"night",17713,5381,10087,1578,667,6048,11665,6959,10754,0.303788178174222,0.569468751764241,0.089087111161294,0.0376559589002428,0.341444137074465,0.658555862925535,0.392875289335516,0.607124710664484
"21.713_2005","red","21","21","713_2005","713",1124.71105117187,"night",28122,6008,18703,2844,567,6575,21547,8852,19270,0.213640566104829,0.665066495981794,0.101130787283977,0.0201621506294005,0.233802716734229,0.766197283265771,0.314771353388806,0.685228646611194
"21.714_2010","red","21","21","714_2010","714",185.490418457031,"night",4635,344,3741,419,131,475,4160,763,3872,0.074217907227616,0.807119741100324,0.0903991370010788,0.0282632146709817,0.102481121898598,0.897518878101402,0.164617044228695,0.835382955771305
"21.714_2011","red","21","21","714_2011","714",160.960496484375,"night",4019,283,3281,334,121,404,3615,617,3402,0.070415526250311,0.816372231898482,0.0831052500622045,0.0301069917890022,0.100522518039313,0.899477481960687,0.153520776312516,0.846479223687484
"21.716_2001","red","21","21","716_2001","716",963.724555175781,"night",24097,1405,19893,1472,1327,2732,21365,2877,21220,0.0583060131966635,0.825538448769556,0.0610864422957215,0.0550690957380587,0.113375108934722,0.886624891065278,0.119392455492385,0.880607544507615
"21.721_2010","red","21","21","721_2010","721",462.890030859375,"night",11568,488,10014,316,750,1238,10330,804,10764,0.0421853388658368,0.865663900414938,0.0273167358229599,0.0648340248962656,0.107019363762102,0.892980636237898,0.0695020746887967,0.930497925311203
"21.722_2003","red","21","21","722_2003","722",81.13865625,"night",2028,72,177,1779,0,72,1956,1851,177,0.0355029585798817,0.0872781065088757,0.877218934911243,0,0.0355029585798817,0.964497041420118,0.912721893491124,0.0872781065088757
"21.722_2004","red","21","21","722_2004","722",188.046506835937,"night",4699,924,1091,2631,53,977,3722,3555,1144,0.196637582464354,0.232177058948712,0.559906363055969,0.011278995530964,0.207916577995318,0.792083422004682,0.756543945520323,0.243456054479677
"21.734_2005","red","21","21","734_2005","734",539.406859082031,"night",13481,3115,6994,2273,1099,4214,9267,5388,8093,0.231065944662859,0.518804243008679,0.16860767005415,0.081522142274312,0.312588086937171,0.687411913062829,0.399673614717009,0.600326385282991
"3.113_20111","red","3","3","113_2011","113",2999.48388730469,"day",74986,37649,24811,4608,7918,45567,29419,42257,32729,0.502080388339157,0.330875096684714,0.0614514709412424,0.105593044034887,0.607673432374043,0.392326567625957,0.563531859280399,0.436468140719601
"3.117_20111","red","3","3","117_2011","117",78.150962890625,"day",1956,1037,337,487,95,1132,824,1524,432,0.530163599182004,0.172290388548057,0.248977505112474,0.0485685071574642,0.578732106339468,0.421267893660532,0.779141104294479,0.220858895705521
"3.119_20061","red","3","3","119_2006","119",240.884041796875,"day",6021,544,4710,443,324,868,5153,987,5034,0.0903504401262249,0.782262082710513,0.0735758179704368,0.0538116591928251,0.14416209931905,0.85583790068095,0.163926258096662,0.836073741903338
"3.120_20051","red","3","3","120_2005","120",254.155295117188,"day",6352,2244,3437,421,250,2494,3858,2665,3687,0.353274559193955,0.541089420654912,0.0662783375314861,0.0393576826196474,0.392632241813602,0.607367758186398,0.419552896725441,0.580447103274559
"3.120_20061","red","3","3","120_2006","120",301.946503613281,"day",7544,2335,4448,452,309,2644,4900,2787,4757,0.309517497348887,0.589607635206787,0.059915164369035,0.0409597030752916,0.350477200424178,0.649522799575822,0.369432661717922,0.630567338282078
"3.122_20111","red","3","3","122_2011","122",229.472564941406,"day",5739,2758,2178,309,494,3252,2487,3067,2672,0.480571528140791,0.379508625196027,0.0538421327757449,0.0860777138874368,0.566649242028228,0.433350757971772,0.534413660916536,0.465586339083464
"3.127_20081","red","3","3","127_2008","127",466.237017382812,"day",11654,3316,4507,3373,458,3774,7880,6689,4965,0.284537497854814,0.386734168525828,0.289428522395744,0.0392998112236142,0.323837309078428,0.676162690921572,0.573966020250558,0.426033979749442
"3.137_20101","red","3","3","137_2010","137",312.798588183594,"day",7820,519,6409,448,444,963,6857,967,6853,0.0663682864450128,0.819565217391304,0.0572890025575448,0.0567774936061381,0.123145780051151,0.876854219948849,0.123657289002558,0.876342710997442
"3.137_20111","red","3","3","137_2011","137",284.607444824219,"day",7119,507,5816,395,401,908,6211,902,6217,0.0712178676780447,0.816968675375755,0.0554853209720466,0.0563281359741537,0.127546003652198,0.872453996347802,0.126703188650091,0.873296811349909
"3.138_20101","red","3","3","138_2010","138",605.471570117188,"day",15142,3963,9457,1087,635,4598,10544,5050,10092,0.261722361643112,0.624554220050192,0.0717870822876767,0.0419363360190199,0.303658697662132,0.696341302337868,0.333509443930789,0.666490556069211
"8.287_20121","red","8","8","287_2012","287",8266.90371337891,"day",206679,66128,102869,32946,4736,70864,135815,99074,107605,0.319955099453742,0.49772352295105,0.159406616056784,0.0229147615384243,0.342869860992167,0.657130139007833,0.479361715510526,0.520638284489474
"8.288_20081","red","8","8","288_2008","288",2252.74927890625,"day",56327,23141,20891,12022,273,23414,32913,35163,21164,0.410833170593144,0.370887851296891,0.213432279368686,0.00484669874127861,0.415679869334422,0.584320130665578,0.62426544996183,0.37573455003817
"8.288_20091","red","8","8","288_2009","288",2456.73962714844,"day",61413,26129,19999,15037,248,26377,35036,41166,20247,0.425463664045072,0.325647664175337,0.244850438832169,0.00403823294742156,0.429501896992493,0.570498103007507,0.670314102877241,0.329685897122759
"8.289_20111","red","8","8","289_2011","289",2311.66954707031,"day",57794,23046,23453,10609,686,23732,34062,33655,24139,0.398761117070976,0.405803370592103,0.18356576807281,0.0118697442641105,0.410630861335087,0.589369138664913,0.582326885143786,0.417673114856213
"8.290_20081","red","8","8","290_2008","290",2548.08257675781,"day",63709,19797,31660,10900,1352,21149,42560,30697,33012,0.310741025600779,0.496947056145913,0.171090426784285,0.0212214914690232,0.331962517069802,0.668037482930198,0.481831452385063,0.518168547614937
"8.291_20111","red","8","8","291_2011","291",640.788901074219,"day",16016,13339,0,2677,0,13339,2677,16016,0,0.832854645354645,0,0.167145354645355,0,0.832854645354645,0.167145354645355,1,0
"8.292_20081","red","8","8","292_2008","292",1693.49701591797,"day",42328,13484,21979,6572,293,13777,28551,20056,22272,0.318559818559819,0.519254394254394,0.155263655263655,0.00692213192213192,0.32548195048195,0.67451804951805,0.473823473823474,0.526176526176526
"8.293_20081","red","8","8","293_2008","293",1223.07759785156,"day",30584,4740,24178,483,1183,5923,24661,5223,25361,0.154982997645828,0.790544075333508,0.0157925712791002,0.0386803557415642,0.193663353387392,0.806336646612608,0.170775568924928,0.829224431075072
"8.293_20091","red","8","8","293_2009","293",1029.83479697266,"day",25733,3549,20900,211,1073,4622,21111,3760,21973,0.137916294252516,0.812186686356041,0.00819958807756577,0.0416974313138771,0.179613725566393,0.820386274433607,0.146115882330082,0.853884117669918
"8.294_20101","red","8","8","294_2010","294",5887.28823955078,"day",147171,20625,100924,20893,4729,25354,121817,41518,105653,0.140143098844202,0.685760102194046,0.141964109777062,0.0321326891846899,0.172275788028892,0.827724211971108,0.282107208621264,0.717892791378736
"8.295_20111","red","8","8","295_2011","295",1651.29566962891,"day",41269,10157,27966,1708,1438,11595,29674,11865,29404,0.246116940076086,0.677651505973006,0.0413869975041799,0.0348445564467276,0.280961496522814,0.719038503477186,0.287503937580266,0.712496062419734
"8.296_20101","red","8","8","296_2010","296",3568.85935664062,"day",89220,2583,81747,1740,3150,5733,83487,4323,84897,0.028950907868191,0.916240753194351,0.019502353732347,0.035305985205111,0.0642568930733019,0.935743106926698,0.048453261600538,0.951546738399462
"8.297_20081","red","8","8","297_2008","297",241.247836132812,"day",6027,484,4519,471,553,1037,4990,955,5072,0.0803052928488469,0.749792599966816,0.0781483325037332,0.0917537746806039,0.172059067529451,0.827940932470549,0.15845362535258,0.84154637464742
"8.299_20071","red","8","8","299_2007","299",119.048655078125,"day",2978,250,2410,251,67,317,2661,501,2477,0.083948959032908,0.809267965077233,0.0842847548690396,0.0224983210208193,0.106447280053727,0.893552719946273,0.168233713901948,0.831766286098052
"8.300_20111","red","8","8","300_2011","300",1520.47228740234,"day",38006,5969,29696,966,1375,7344,30662,6935,31071,0.15705414934484,0.781350313108457,0.0254170394148292,0.0361784981318739,0.193232647476714,0.806767352523286,0.18247118875967,0.81752881124033
"8.303_20031","red","8","8","303_2003","303",1162.78208798828,"day",29058,2998,21169,3068,1823,4821,24237,6066,22992,0.103172964415996,0.728508500240898,0.105581939569138,0.0627365957739693,0.165909560189965,0.834090439810035,0.208754903985133,0.791245096014867
"8.306_20111","red","8","8","306_2011","306",112.776832324219,"day",2828,249,2214,85,280,529,2299,334,2494,0.088048090523338,0.782885431400283,0.0300565770862801,0.099009900990099,0.187057991513437,0.812942008486563,0.118104667609618,0.881895332390382
"8.308_20031","red","8","8","308_2003","308",9571.71768447266,"day",239295,77652,98048,57622,5973,83625,155670,135274,104021,0.324503228232934,0.409736935581604,0.240799013769615,0.0249608224158465,0.349464050648781,0.650535949351219,0.565302242002549,0.434697757997451
"8.310_20111","red","8","8","310_2011","310",1713.98248183594,"day",42843,21013,9321,12338,171,21184,21659,33351,9492,0.490465186844992,0.21756179539248,0.287981700627874,0.00399131713465444,0.494456503979647,0.505543496020353,0.778446887472866,0.221553112527134
"8.312_20071","red","8","8","312_2007","312",112.419609765625,"day",2812,271,2212,276,53,324,2488,547,2265,0.0963726884779516,0.786628733997155,0.0981507823613087,0.0188477951635846,0.115220483641536,0.884779516358464,0.19452347083926,0.80547652916074
"8.312_20081","red","8","8","312_2008","312",124.973434472656,"day",3131,272,2334,508,17,289,2842,780,2351,0.0868732034493772,0.745448738422229,0.162248482912807,0.00542957521558607,0.0923027786649633,0.907697221335037,0.249121686362185,0.750878313637815
"8.312_20091","red","8","8","312_2009","312",117.941558691406,"day",2947,228,2238,428,53,281,2666,656,2291,0.0773668137088565,0.759416355615881,0.145232439769257,0.0179843909060061,0.0953512046148626,0.904648795385137,0.222599253478113,0.777400746521887
"8.313_20131","red","8","8","313_2013","313",48.0306040039062,"day",1200,19,960,120,101,120,1080,139,1061,0.0158333333333333,0.8,0.1,0.0841666666666667,0.1,0.9,0.115833333333333,0.884166666666667
"8.314_20021","red","8","8","314_2002","314",1810.36602480469,"day",45255,12308,26960,3257,2730,15038,30217,15565,29690,0.271969948072036,0.595735277869849,0.0719699480720362,0.0603248259860789,0.332294774058115,0.667705225941885,0.343939896144072,0.656060103855928
"8.314_20031","red","8","8","314_2003","314",566.184317382813,"day",14154,8086,4465,1109,494,8580,5574,9195,4959,0.571287268616645,0.3154585276247,0.0783524092129433,0.0349017945457115,0.606189063162357,0.393810936837643,0.649639677829589,0.350360322170411
"8.314_20051","red","8","8","314_2005","314",1177.83955009766,"day",29449,12347,13006,2493,1603,13950,15499,14840,14609,0.419267207715033,0.441644877584977,0.0846548269890319,0.0544330877109579,0.473700295425991,0.526299704574009,0.503922034704065,0.496077965295935
"8.315_20111","red","8","8","315_2011","315",379.457677832031,"day",9497,363,8238,259,637,1000,8497,622,8875,0.0382225966094556,0.867431820574918,0.0272717700326419,0.0670738127829841,0.10529640939244,0.89470359060756,0.0654943666420975,0.934505633357902
"8.344_20131","red","8","8","344_2013","344",105.901614746094,"day",2645,55,2289,9,292,347,2298,64,2581,0.0207939508506616,0.865406427221172,0.00340264650283554,0.110396975425331,0.131190926275992,0.868809073724008,0.0241965973534972,0.975803402646503
"8.345_20111","red","8","8","345_2011","345",463.354283886719,"day",11579,2656,7244,1066,613,3269,8310,3722,7857,0.229380775541929,0.625615338112099,0.0920632178944641,0.052940668451507,0.282321443993436,0.717678556006564,0.321443993436393,0.678556006563606
"8.346_20091","red","8","8","346_2009","346",1560.48435683594,"day",39019,8615,26388,2305,1711,10326,28693,10920,28099,0.220789871601015,0.676285911991594,0.0590737845664932,0.043850431840898,0.264640303441913,0.735359696558087,0.279863656167508,0.720136343832492
"8.348_20111","red","8","8","348_2011","348",1543.44880585937,"day",38589,7419,26185,2502,2483,9902,28687,9921,28668,0.19225686076343,0.678561248024048,0.0648371297520019,0.0643447614605198,0.25660162222395,0.74339837777605,0.257093990515432,0.742906009484568
"8.349_20051","red","8","8","349_2005","349",4340.23288144531,"day",108504,39792,53623,12734,2355,42147,66357,52526,55978,0.36673302366733,0.49420297869203,0.117359728673597,0.0217042689670427,0.388437292634373,0.611562707365627,0.484092752340928,0.515907247659072
